operation_id,sanadi,relation,rule_refs,base_count_key,base_meaning_slp1,base_meaning_display,base_source_codes,base_citations_slp1,output_forms_slp1,semantic_eligibility_status,count_status,output_variant_count
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0134"", ""meaning-74a92b1f2c75""]",purIzotsarge,पुरीषोत्सर्गे (purīṣotsarge),06.0134,gu\,jogu,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0135"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0135,Dru\,doDru,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0136"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),06.0136,ku\N,coku,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0137"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),06.0137,kUN,cokU,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0138"", ""meaning-1a478e5a25ed""]",vyAyAme,व्यायामे (vyāyāme),06.0138,pf\N,parIpf;paripf;parpf,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0139"", ""meaning-67aec8ec1125""]",prARatyAge,प्राणत्यागे (prāṇatyāge),06.0139,mf\N,marImf;marimf;marmf,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0140"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0140,ri\,reri,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0141"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0141,pi\,pepi,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0142"", ""meaning-bb23f8c5982d""]",DAraRe,धारणे (dhāraṇe),06.0142,Di\,deDi,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0143"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0143,kzi\,cekzi,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0143"", ""meaning-693173100d63""]",nivAse,निवासे (nivāse),06.0143,kzi\,cekzi,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0144"", ""meaning-556802d0e7f6""]",preraRe,प्रेरणे (preraṇe),06.0144,zU,sozU,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0145"", ""meaning-cb7ab3ef7b3e""]",vikzepe,विक्षेपे (vikṣepe),06.0145,kF,cAkF,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0146"", ""meaning-682a9ab43aaa""]",nigaraRe,निगरणे (nigaraṇe),06.0146,gF,jAgF,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0147"", ""meaning-889fafdbed6d""]",Adare,आदरे (ādare),06.0147,df\N,darIdf;dardf;daridf,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0148"", ""meaning-7f44d9752485""]",avasTAne,अवस्थाने (avasthāne),06.0148,Df\N,darDf;darIDf;dariDf,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0149"", ""meaning-d3c171da72e6""]",jYIpsAyAm,ज्ञीप्सायाम् (jñīpsāyām),06.0149,pra\Ca~,pApracC,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0150"", ""meaning-1fbf3c01cfc7""]",visarge,विसर्गे (visarge),06.0150,sf\ja~,sarIsfj;sarisfj;sarsfj,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0151"", ""meaning-182e7822b614""]",SudDO,शुद्धौ (śuddhau),06.0151,wuma\sjo~,mAmajj,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0152"", ""meaning-cfa51805eab0""]",BaNge,भङ्गे (bhaṅge),06.0152,ru\jo~,roruj,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0153"", ""meaning-2fb8a980f690""]",kOwilye,कौटिल्ये (kauṭilye),06.0153,Bu\jo~,boBuj,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0154"", ""meaning-4bcd787b057b""]",sparSe,स्पर्शे (sparśe),06.0154,Cu\pa~,cocCup,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0155"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0155,ru\Sa~,roruS,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0156"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),06.0156,ri\Sa~,reriS,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0157"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),06.0157,li\Sa~,leliS,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0158"", ""meaning-198a8f7eb4c3""]",saMsparSane,संस्पर्शने (saṃsparśane),06.0158,spf\Sa~,parIspfS;parispfS;parspfS,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0160"", ""meaning-0a0cf1b39c80""]",praveSane,प्रवेशने (praveśane),06.0160,vi\Sa~,veviS,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0161"", ""meaning-fefbdecad67b""]",AmarSane,आमर्शने (āmarśane),06.0161,mf\Sa~,marImfS;marimfS;marmfS,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0162"", ""meaning-556802d0e7f6""]",preraRe,प्रेरणे (preraṇe),06.0162,Ru\da~,nonud,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0165"", ""meaning-5ff426e41a1b""]",saNgame,सङ्गमे (saṅgame),06.0165,mila~^,memil,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0166"", ""meaning-e6c1f69b634c""]",mokzaRe,मोक्षणे (mokṣaṇe),06.0166,mu\cx~^,momuc,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0167"", ""meaning-c070dfa2517d""]",Cedane,छेदने (chedane),06.0167,lu\px~^,lolup,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0168"", ""meaning-24996c35f646""]",lABe,लाभे (lābhe),06.0168,vi\dx~^,vevid,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0169"", ""meaning-73ac6c749766""]",upadehe,उपदेहे (upadehe),06.0169,li\pa~^,lelip,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0170"", ""meaning-dd1adc78b9c7""]",kzaraRe,क्षरणे (kṣaraṇe),06.0170,zi\ca~^,sesic,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0171"", ""meaning-c070dfa2517d""]",Cedane,छेदने (chedane),06.0171,kftI~,carIkft;carikft;carkft,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0172"", ""meaning-c266df50f1ff""]",pariGAte,परिघाते (parighāte),06.0172,Ki\da~,ceKid,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0173"", ""meaning-6d398acb4c17""]",avayave,अवयवे (avayave),06.0173,piSa~,pepiS,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""06.0174"", ""meaning-5154b8069dc7""]",saYcalane,सञ्चलने (sañcalane),06.0174,Pula~,poPul,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0001"", ""meaning-75e1514440b6""]",AvaraRe,आवरणे (āvaraṇe),07.0001,ru\Di~^r,roruD,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0002"", ""meaning-5b765df1482e""]",vidAraRe,विदारणे (vidāraṇe),07.0002,Bi\di~^r,beBid,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0003"", ""meaning-1908fa34250a""]",dvEDIkaraRe,द्वैधीकरणे (dvaidhīkaraṇe),07.0003,Ci\di~^r,cecCid,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0004"", ""meaning-82680ba6e2b6""]",virecane,विरेचने (virecane),07.0004,ri\ci~^r,reric,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0005"", ""meaning-b82cc3421ccc""]",pfTagBAve,पृथग्भावे (pṛthagbhāve),07.0005,vi\ci~^r,vevic,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0006"", ""meaning-5d87da3be674""]",sampezaRe,सम्पेषणे (sampeṣaṇe),07.0006,kzu\di~^r,cokzud,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0007"", ""meaning-28f4ec2fcd17""]",yoge,योगे (yoge),07.0007,yu\ji~^r,yoyuj,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0008"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),07.0008,u~Cfdi~^r,carCfd;carIcCfd;caricCfd,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0008"", ""meaning-f38ca9c22f32""]",devane,देवने (devane),07.0008,u~Cfdi~^r,carCfd;carIcCfd;caricCfd,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0009"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),07.0009,u~tfdi~^r,tarItfd;taritfd;tartfd,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0009"", ""meaning-f0e843d6616f""]",anAdare,अनादरे (anādare),07.0009,u~tfdi~^r,tarItfd;taritfd;tartfd,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0010"", ""meaning-8d05d3af63ff""]",vezwane,वेष्टने (veṣṭane),07.0010,kftI~,carIkft;carikft;carkft,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0013"", ""meaning-e534e05b68d2""]",vicAraRe,विचारणे (vicāraṇe),07.0013,vi\da~\,vevid,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0014"", ""meaning-0b5b260d05a5""]",viSezaRe,विशेषणे (viśeṣaṇe),07.0014,Si\zx~,SeSiz,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0015"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),07.0015,pi\zx~,pepiz,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0015"", ""meaning-557772409059""]",saYcUrRane,सञ्चूर्णने (sañcūrṇane),07.0015,pi\zx~,pepiz,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0016"", ""meaning-c48cebd46720""]",Amardane,आमर्दने (āmardane),07.0016,Ba\njo~,baMBaYj;bamBaYj,pending,not_admitted,2
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0017"", ""meaning-50a2eb488702""]",aByavahAre,अभ्यवहारे (abhyavahāre),07.0017,Bu\ja~,boBuj,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0017"", ""meaning-f88d70c1579d""]",pAlane,पालने (pālane),07.0017,Bu\ja~,boBuj,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0018"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),07.0018,tfha~,tarItfh;taritfh;tartfh,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0019"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),07.0019;10.0366,hisi~,jehiMs,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0022"", ""meaning-00f1d7412e01""]",saNkocane,सङ्कोचने (saṅkocane),07.0022,tancU~,tAtaYc,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0023"", ""meaning-9d2ac4ce5ff0""]",Baye,भये (bhaye),07.0023,o~vijI~,vevij,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0023"", ""meaning-ded5b8f0e366""]",calane,चलने (calane),07.0023,o~vijI~,vevij,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0024"", ""meaning-4e72b9b55d57""]",varjane,वर्जने (varjane),07.0024;10.0344,vfjI~,varIvfj;varivfj;varvfj,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""07.0025"", ""meaning-1e740bff9515""]",samparke,सम्पर्के (samparke),07.0025,pfcI~,parIpfc;paripfc;parpfc,pending,not_admitted,3
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""08.0001"", ""meaning-8d51499c0ccf""]",vistAre,विस्तारे (vistāre),08.0001,tanu~^,taMtan;tantan,pending,not_admitted,2
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""08.0002"", ""meaning-a71280a34aa6""]",dAne,दाने (dāne),08.0002,zaRu~^,saMsan,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""08.0003"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),08.0003,kzaRu~^,caMkzaR;caNkzaR,pending,not_admitted,2
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""08.0004"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),08.0004,kziRu~^,cekziR,pending,not_admitted,1
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""08.0006"", ""meaning-12098753fdb8""]",adane,अदने (adane),08.0006,tfRu~^,taMtfR;tantfR,pending,not_admitted,2
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""08.0007"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),08.0007,GfRu~^,jaMGfR;jaNGfR,pending,not_admitted,2
intensive_luk,yaNluk,perform the base action repeatedly or intensely through the luk formation,3.1.22;2.4.74,"[""08.0008"", ""meaning-3a332ba259da""]",yAcane,याचने (yācane),08.0008,vanu~\,vaMvan,pending,not_admitted,1
