base_count_key,source_codes,citations_slp1,meanings_slp1,domain_status,domain_basis,evidence_files,domain_marker_hits
"[""10.0198"", ""meaning-bc4a053f461d""]",10.0198,tatri~,kuwumbaDAraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0199"", ""meaning-135553d2620f""]",10.0199,matri~,guptapariBAzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0200"", ""meaning-28f6ffe94fb0""]",10.0200,spaSa~,grahaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0200"", ""meaning-e4d9d87d2a5b""]",10.0200,spaSa~,saMSlezaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0202"", ""meaning-0d928599a6f6""]",10.0202,Bartsa~,tarjane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0203"", ""meaning-a7c02e4ddde8""]",10.0203,basta~,ardane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0204"", ""meaning-a7c02e4ddde8""]",10.0204,ganDa~,ardane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0205"", ""meaning-029b9634ef9c""]",10.0205,kila~,kzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0206"", ""meaning-029b9634ef9c""]",10.0206,pila~,kzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0207"", ""meaning-3bf7963ee53c""]",10.0207,vizka~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0208"", ""meaning-3bf7963ee53c""]",10.0208,hizka~,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0209"", ""meaning-56cad67568a0""]",10.0209,nizka~,parimARe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0210"", ""meaning-80dbd5e0e060""]",10.0210,lala~,IpsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0211"", ""meaning-faacb3ea90c2""]",10.0211,kURa~,saNkoce,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0212"", ""meaning-d763b2fae9b6""]",10.0212,tURa~,pUraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0213"", ""meaning-51afe23eacf1""]",10.0213,BrURa~,viSaNkAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0213"", ""meaning-896b47b19b9e""]",10.0213,BrURa~,ASAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0214"", ""meaning-b00073dcdeb8""]",10.0214,SaWa~,SlAGAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0215"", ""meaning-a8644e0580a4""]",10.0215,yakza~,pUjAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0216"", ""meaning-841d3bc58324""]",10.0216,syama~,vitarke,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0217"", ""meaning-f75c00d8c12d""]",10.0217,gUra~,udyamane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0218"", ""meaning-7d14392139b1""]",10.0218,Sama~,Alocane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0220"", ""meaning-45083d13a8bf""]",10.0220,kutsa~,avakzepaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0220"", ""meaning-df94dcdbdd1f""]",10.0220,kutsa~,nindane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0222"", ""meaning-c070dfa2517d""]",10.0222,kuwa~,Cedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0224"", ""meaning-a3031f133753""]",10.0224,Bala~,ABaRqane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0225"", ""meaning-7a7231a87885""]",10.0225,kUwa~,avasAdane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0225"", ""meaning-d8400192cd86""]",10.0225,kUwa~,ApradAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0226"", ""meaning-88c876bac4d5""]",10.0226,kuwwa~,pratApane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0227"", ""meaning-ec29c8166eab""]",10.0227,vancu~,pralamBane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0228"", ""meaning-4308b7ea00d2""]",10.0228,vfza~,SaktibanDane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0229"", ""meaning-2e94d706bc5a""]",10.0229,mada~,tfptiyoge,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0230"", ""meaning-d2195629b3ae""]",10.0230,divu~,parikUjane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0231"", ""meaning-29d79ad23cf1""]",10.0231,gf,vijYAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0232"", ""meaning-693173100d63""]",10.0232,vida~,nivAse,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0232"", ""meaning-70b17255fdf7""]",10.0232,vida~,cetane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0232"", ""meaning-91ea2305a048""]",10.0232,vida~,AKyAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0233"", ""meaning-9568358ba7dc""]",10.0233,mAna~,stamBe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0234"", ""meaning-9568358ba7dc""]",10.0234,mana~,stamBe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0235"", ""meaning-d68b32096b1d""]",10.0235,yu,jugupsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0236"", ""meaning-202c604bfb3d""]",10.0236,kusma~,kutsitasmaye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0237"", ""meaning-7d1ea56b4ecd""]",10.0237,carca~,aDyayane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0239"", ""meaning-43f953f0956e""]",10.0239,Sabda~,AvizkAre,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0239"", ""meaning-96a4bb068d1c""]",10.0239,Sabda~,BazaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0240"", ""meaning-b69ca1ec0cf6""]",10.0240,kaRa~,nimIlane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0241"", ""meaning-4c7246e8c3c8""]",10.0241,jaBi~,nASane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0242"", ""meaning-00323a78b7df""]",10.0242,zUda~,ApravaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0242"", ""meaning-5a185fe0f337""]",10.0242,zUda~,GAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0242"", ""meaning-ac19f6d5c506""]",10.0242,zUda~,AsravaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0242"", ""meaning-dd1adc78b9c7""]",10.0242,zUda~,kzaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0243"", ""meaning-a8c78a0cc5ef""]",10.0243,jasu~,tAqane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0244"", ""meaning-8c20facfc0ac""]",10.0244,paSa~,banDane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0245"", ""meaning-6c70da685e63""]",10.0245,ama~,roge,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0246"", ""meaning-12d930b48839""]",10.0246,cawa~,Bedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0247"", ""meaning-12d930b48839""]",10.0247,sPuwa~,Bedane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0248"", ""meaning-1685c224b9c2""]",10.0248,Gawa~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""10.0249"", ""meaning-3d78634f5d6d""]",10.0249,divu~,mardane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
